longitude,latitude,YR,MO,X,Y,TOT
-73.99567785299556,40.61369211075754,2014,8,985450,162861,1.0
-73.95674188600877,40.581306411100044,2014,8,996266,151065,1.0
-73.93646909403539,40.6542096709847,2014,8,1001878,177629,1.0
-73.93741124647617,40.69485208084816,2014,8,1001606,192436,1.0
-74.00348653521513,40.61375526939322,2014,8,983282,162884,2.0
-73.98419219074208,40.68786885219467,2014,8,988634,189886,1.0
-73.93632376830537,40.68186322751003,2014,6,1001911,187704,1.0
-73.92175622015658,40.692309079988306,2014,8,1005948,191513,1.0
-73.90680089731005,40.68534543348247,2014,8,1010098,188980,1.0
-73.88827338607071,40.662640605950074,2014,8,1015247,180714,3.0
-73.98965276688025,40.70207639242488,2014,8,987119,195062,1.0
-73.99164822359398,40.60751610100968,2014,8,986569,160611,1.0
-73.92747430214476,40.68999898416585,2014,8,1004363,190670,1.0
-73.94574140047833,40.63294782175643,2014,8,999310,169881,1.0
-73.97191409040887,40.64593179830102,2014,8,992044,174608,1.0
-73.96010208290468,40.64532445438976,2014,8,995322,174388,1.0
-73.92605297097212,40.69054154423336,2014,8,1004757,190868,1.0
-73.9218418289758,40.66542132568699,2014,6,1005933,181717,1.0
-73.88996479990018,40.657704373766684,2014,8,1014780,178915,2.0
-74.00524547937049,40.67574615783813,2014,8,982795,185469,1.0
-73.87048298532412,40.66950311654215,2014,8,1020179,183221,1.0
-73.93919037392726,40.70135264444629,2014,8,1001111,194804,1.0
-74.0020782656625,40.730452172411546,2014,8,983674,205400,2.0
-73.998246488482,40.729497002936434,2014,8,984736,205052,1.0
-73.97371646180386,40.763312071143,2014,8,991531,217373,1.0
-73.99350553270243,40.72929372122552,2014,8,986050,204978,1.0
-73.94839600545296,40.83417238370507,2014,8,998530,243193,1.0
-73.97110946427665,40.79813115880944,2014,8,992249,230059,1.0
-73.93376093522718,40.670311766306256,2014,6,1002625,183496,1.0
-73.98417973558348,40.7251674486177,2014,8,988635,203475,2.0
-73.94235525559148,40.828386411276945,2014,8,1000203,241086,1.0
-73.99155988650577,40.764997287016286,2014,8,986588,217986,1.0
-73.96592815468246,40.795047413479416,2014,8,993684,228936,1.0
-73.98009441816255,40.71734699722549,2014,8,989768,200626,1.0
-73.89322857687876,40.73977054055091,2014,8,1013838,208813,1.0
-73.85775593181727,40.684002469951466,2014,8,1023701,188509,1.0
-73.89181986223853,40.72504909646662,2014,8,1014235,203450,1.0
-73.89099732206763,40.70296669899597,2014,8,1014473,195405,1.0
-73.74550832985925,40.60227478942971,2014,8,1054919,158804,1.0
-73.93297932935253,40.68760613677563,2014,6,1002837,189797,1.0
-73.85999628177787,40.69026330295852,2014,8,1023076,190789,1.0
-73.89372976100675,40.72419176536402,2014,8,1013706,203137,2.0
-73.71597223544717,40.73666738714628,2014,8,1062962,207792,1.0
-73.86605483474926,40.7061243066047,2014,8,1021387,196565,1.0
-73.74211502453441,40.59600357001551,2014,8,1055868,156522,1.0
-73.85976490098341,40.711123270076975,2014,8,1023128,198389,1.0
-73.88984782385165,40.74600892409105,2014,8,1014772,211087,1.0
-73.84555478324786,40.78978613027329,2014,8,1027017,227055,1.0
-73.88304220166563,40.7558037157483,2014,8,1016653,214658,1.0
-73.86104177968565,40.67998813282812,2014,8,1022792,187045,1.0
-73.91494653533634,40.60584080120647,2014,6,1007867,160012,1.0
-73.89030452947705,40.7645336623988,2014,8,1014637,217836,1.0
-73.89003747578623,40.746991726246705,2014,8,1014719,211445,1.0
-73.85541707160833,40.7034188186544,2014,8,1024338,195584,1.0
-73.88279060233963,40.74494248433608,2014,8,1016728,210701,1.0
-73.89036240698712,40.749110983461144,2014,8,1014628,212217,1.0
-74.07901747317656,40.63922727199618,2014,8,962320,172174,1.0
-74.09894639630848,40.631798175512756,2014,8,956786,169473,1.0
-73.87016903782414,40.82337900815493,2014,8,1020183,239283,1.0
-73.85210141672589,40.8876355026899,2014,8,1025144,262702,1.0
-73.85971527866157,40.87523899864756,2014,8,1023046,258182,1.0
-73.94324333158197,40.702265976753345,2014,6,999987,195136,1.0
-73.91985769745862,40.83776537982459,2014,8,1006426,244508,1.0
-73.87913491791225,40.84433915866322,2014,8,1017691,246916,1.0
-73.89839848005805,40.821035899238915,2014,8,1012371,238419,1.0
-73.85619248890109,40.88064445476481,2014,8,1024017,260153,1.0
-73.87961929841202,40.822332544038765,2014,8,1017568,238898,2.0
-73.89892658387254,40.820638379026335,2014,8,1012225,238274,2.0
-73.84008252407973,40.82633020922372,2014,8,1028508,240372,1.0
-73.85861758000323,40.8234916808685,2014,8,1023380,239329,1.0
-73.88872548199309,40.81944875627812,2014,8,1015049,237844,1.0
-73.90106853875984,40.82100802907225,2014,8,1011632,238408,1.0
-73.85363749509766,40.873301929071275,2014,2,1024728,257479,1.0
-73.92586420866068,40.68193930710815,2014,6,1004812,187734,1.0
-73.90346990295188,40.82189660862993,2014,8,1010967,238731,1.0
-73.90870591288167,40.637044308580876,2014,8,1009588,171382,2.0
-73.8774628279391,40.661144671100736,2014,8,1018247,180173,1.0
-73.86193942529022,40.66958375868483,2014,8,1022549,183254,1.0
-73.95673953159837,40.73500310251517,2014,8,996239,207061,4.0
-74.00383717177206,40.635721816231666,2014,8,983185,170887,2.0
-74.00977778621073,40.63096749177745,2014,8,981536,169155,1.0
-74.00353296992822,40.606412942363725,2014,8,983269,160209,1.0
-73.92416661996927,40.678249224322236,2014,8,1005284,186390,1.0
-73.90512952927695,40.64869852257808,2014,8,1010576,175629,1.0
-73.90860245154204,40.66260091410805,2014,6,1009607,180693,1.0
-74.03856618096997,40.61684772435452,2014,8,973543,164013,2.0
-73.92392653629702,40.69276342213311,2014,8,1005346,191678,1.0
-73.90944518947612,40.63656455518297,2014,8,1009383,171207,1.0
-73.92598391687211,40.58707950161053,2014,8,1004808,153174,1.0
-73.964432848262,40.626241368291204,2014,8,994123,167435,1.0
-74.0147483802415,40.625710689816515,2014,8,980156,167240,1.0
-73.88833879383684,40.67955124903804,2014,8,1015221,186875,1.0
-73.93764381792946,40.69295282683874,2014,8,1001542,191744,2.0
-73.95835214451809,40.64891675634304,2014,8,995807,175697,2.0
-73.98904183416347,40.68879440381732,2014,8,987289,190223,1.0
-73.9379979165553,40.59524964899066,2014,6,1001469,156148,1.0
-73.96722724955137,40.76056292008231,2014,8,993329,216372,1.0
-73.96595807518018,40.80010046694487,2014,8,993675,230777,1.0
-73.99999639103488,40.74642390402449,2014,8,984251,211219,1.0
-73.96839172820182,40.7788624265106,2014,8,993004,223039,1.0
-73.98496111580916,40.76385754671911,2014,8,988416,217571,1.0
-73.96874976135756,40.754563330903565,2014,8,992908,214186,1.0
-73.96870814318238,40.75863926627907,2014,8,992919,215671,1.0
-73.95538485429225,40.81814890458802,2014,8,996599,237354,2.0
-73.96733513157282,40.79820151395646,2014,8,993294,230085,1.0
-73.87455135510851,40.75077463573281,2014,8,1019008,212829,1.0
-73.98156103485529,40.5927039986322,2014,6,989371,155215,1.0
-73.88023759836929,40.75984110185992,2014,8,1017428,216130,1.0
-73.83016437910788,40.69452420467393,2014,8,1031346,192356,1.0
-73.81585280975897,40.70058461266468,2014,8,1035310,194572,2.0
-73.87338490374425,40.75682827583076,2014,8,1019328,215035,2.0
-73.81842493474386,40.58512634100936,2014,8,1034684,152506,1.0
-73.79838648831246,40.71015106461572,2014,8,1040145,198068,1.0
-73.88402929151746,40.765191744696175,2014,8,1016375,218078,1.0
-73.84285882950626,40.68043134917242,2014,8,1027835,187215,1.0
-73.86910462487735,40.74365143341614,2014,8,1020521,210236,2.0
-73.85019153494466,40.67591773590857,2014,8,1025804,185567,1.0
-73.93187570960468,40.69843909429944,2014,6,1003140,193744,1.0
-73.87608830987331,40.73167555743795,2014,8,1018592,205870,1.0
-73.77076535176991,40.71395028911674,2014,8,1047799,199471,1.0
-73.8520879966768,40.68722866909635,2014,8,1025271,189687,1.0
-73.8736236092192,40.75086968784717,2014,8,1019265,212864,1.0
-73.80737218293974,40.7036915379553,2014,8,1037659,195709,1.0
-73.87435010190849,40.731182362267944,2014,8,1019074,205691,1.0
-73.76451487053382,40.712694291717874,2014,8,1049533,199018,1.0
-73.84983414779022,40.684135133025734,2014,8,1025898,188561,1.0
-73.8519505109727,40.695558879092616,2014,8,1025304,192722,1.0
-73.77926113913388,40.70935567773364,2014,8,1045448,197791,1.0
-73.9307535460032,40.84830113708107,2014,6,1003408,248344,1.0
-74.13184126379757,40.63806994584492,2014,8,947659,171770,1.0
-74.08380887849353,40.604156409961476,2014,1,960978,159398,1.0
-73.79650045375445,40.7135540048912,2014,1,1040665,199309,1.0
-73.91313674279263,40.83981355762248,2014,1,1008285,245256,2.0
-73.91379272762777,40.835600917998576,2014,1,1008105,243721,4.0
-73.86902771298504,40.690987576867066,2014,1,1020571,191049,1.0
-73.97239842485585,40.6859535223672,2014,1,991905,189189,1.0
-73.83407205034963,40.75450021515671,2014,1,1030221,214205,1.0
-73.94672832076486,40.682914273359344,2014,1,999025,188085,1.0
-73.90722344411115,40.868850661120106,2014,1,1009910,255837,1.0
-73.93463483671356,40.80117112817593,2014,6,1002347,231172,1.0
-73.86471652358138,40.876834148014055,2014,1,1021662,258761,2.0
-73.94103040413957,40.704636341870575,2014,1,1000600,196000,1.0
-73.73225409894418,40.72037501897589,2014,1,1058468,201842,1.0
-73.9161838093617,40.84233545552555,2014,1,1007441,246174,1.0
-73.88490802481506,40.66613413869135,2014,1,1016179,181988,1.0
-73.88799674758248,40.81666215871348,2014,1,1015252,236829,1.0
-73.94735287249297,40.805212385539406,2014,1,998825,232642,1.0
-73.93742023722204,40.804375769710255,2014,1,1001575,232339,3.0
-73.95558406794517,40.77949772522639,2014,1,996551,223272,3.0
-73.84012782699322,40.681146718752515,2014,1,1028592,187477,1.0
-73.97410830362803,40.74894616265052,2014,6,991424,212139,1.0
-73.83779743982831,40.6816704545462,2014,1,1029238,187669,1.0
-73.90891970492359,40.6625545044738,2014,1,1009519,180676,2.0
-73.88849913742858,40.66559146419053,2014,1,1015183,181789,1.0
-73.8876339357023,40.85822498329142,2014,1,1015333,251972,1.0
-73.95079044511509,40.72377191701981,2014,1,997890,202970,1.0
-73.9638043066017,40.795463964945775,2014,1,994272,229088,1.0
-73.9492066430157,40.69537665235721,2014,1,998335,192625,1.0
-73.94832011742987,40.71786411272012,2014,1,998576,200818,1.0
-73.98795516481684,40.5762744652138,2014,1,987596,149229,1.0
-73.85303331096095,40.840735241368286,2014,1,1024915,245614,1.0
-73.99387895206848,40.74906967899691,2014,6,985946,212183,1.0
-73.95935550296376,40.806120256574516,2014,1,995502,232971,2.0
-73.91407759227502,40.83328733770791,2014,1,1008027,242878,2.0
-73.87030315388334,40.84355006884772,2014,1,1020135,246632,1.0
-73.86824317499595,40.70297034926892,2014,1,1020782,195415,1.0
-73.87837622388538,40.66823266472932,2014,1,1017990,182755,1.0
-73.88072087013612,40.756048362804215,2014,1,1017296,214748,1.0
-73.95248855229639,40.695004765493216,2014,1,997425,192489,1.0
-73.86806754106503,40.87736775348208,2014,1,1020735,258954,1.0
-73.82063688497576,40.75887168030732,2014,1,1033940,215805,1.0
-73.95507512702166,40.70431056369859,2014,1,996706,195879,1.0
-73.99066261630517,40.75349399563456,2014,6,986837,213795,1.0
-73.89365027592062,40.66322210663551,2014,1,1013755,180924,1.0
-73.9135535153561,40.66926357564717,2014,1,1008231,183119,1.0
-73.81013684195412,40.692873490050175,2014,1,1036901,191766,1.0
-73.9150864770658,40.66004225808343,2014,1,1007809,179759,1.0
-73.98260915604918,40.784991697132895,2014,1,989066,225271,1.0
-73.92818050433375,40.67042918815725,2014,1,1004173,183540,1.0
-73.91133643550023,40.672075285465226,2014,1,1008845,184144,2.0
-73.79312497134501,40.59124566779137,2014,1,1041706,154751,1.0
-73.83013930521312,40.75956952596002,2014,1,1031307,216054,1.0
-73.97431183772623,40.67973431124185,2014,1,991375,186923,1.0
-73.85682301424127,40.82966508379204,2014,1,1023873,241579,1.0
-73.94786911719069,40.70412088162206,2014,2,998704,195811,2.0
-73.93561295886524,40.80190726550246,2014,6,1002076,231440,1.0
-73.94722849887614,40.675053470987116,2014,1,998888,185221,1.0
-73.93331100990973,40.8498945730342,2014,1,1002700,248924,1.0
-73.8024616438438,40.692152419623305,2014,1,1039030,191508,1.0
-73.7581494583797,40.66563555735954,2014,1,1051345,181878,1.0
-73.89537699267457,40.86074366654467,2014,1,1013190,252887,1.0
-73.93592472918472,40.676894964792716,2014,1,1002023,185894,1.0
-74.08323330880332,40.616220205887196,2014,1,961142,163793,1.0
-73.9837109199274,40.57674330322648,2014,1,988775,149400,1.0
-73.98113260381001,40.60528059216044,2014,1,989489,159797,1.0
-73.86635456121994,40.831875041315264,2014,1,1021234,242380,1.0
-73.96272352189112,40.76483786020615,2014,6,994576,217930,1.0
-73.85168536781177,40.83420109672967,2014,1,1025292,243234,2.0
-73.84324519957711,40.75533648835838,2014,1,1027679,214505,2.0
-74.00643483276845,40.70955616028041,2014,1,982466,197787,2.0
-73.9252276593189,40.8059000631011,2014,1,1004950,232897,1.0
-73.94285434045742,40.78580775078251,2014,2,1000075,225573,1.0
-73.93636030672762,40.79469727899219,2014,2,1001871,228813,1.0
-73.93540919329382,40.796003241271926,2014,2,1002134,229289,1.0
-73.86272585671628,40.749869105515565,2014,2,1022285,212504,3.0
-73.81080720257538,40.68792027323021,2014,2,1036719,189961,1.0
-73.7975810246441,40.69388412669244,2014,2,1040382,192142,1.0
-74.002879414748,40.73394348296278,2014,6,983452,206672,1.0
-73.74985452229484,40.70427808322673,2014,2,1053606,195963,1.0
-73.96031761838267,40.803990685157046,2014,5,995236,232195,1.0
-73.96301466227766,40.812623737539724,2014,5,994488,235340,1.0
-73.88965978148143,40.876975968924825,2014,5,1014764,258803,2.0
-73.98777942995059,40.74977184882637,2014,5,987636,212439,3.0
-73.89089381866766,40.82570604307569,2014,5,1014446,240123,1.0
-73.89131052742346,40.82498183110269,2014,5,1014331,239859,1.0
-73.86860570914344,40.85206772217595,2014,5,1020600,249736,1.0
-73.86045187899009,40.887802347637866,2014,5,1022835,262759,1.0
-73.93479149191131,40.70393580608004,2014,5,1002330,195746,1.0
-73.97609085198033,40.74573797986712,2014,6,990875,210970,1.0
-74.00950391062126,40.70638025642593,2014,5,981615,196630,1.0
-73.92725534012264,40.65933695445892,2014,5,1004433,179499,1.0
-73.91674883469713,40.71140365468968,2014,5,1007330,198471,1.0
-73.84792530569739,40.87134306305942,2014,5,1026309,256768,1.0
-73.79034193794762,40.676038334962826,2014,6,1042405,185645,1.0
-73.81563725949884,40.74331750473082,2014,6,1035337,210141,1.0
-73.97269344917889,40.74915718152841,2014,6,991816,212216,1.0
-73.93439204505074,40.80563940454194,2014,6,1002413,232800,2.0
-73.89112666738458,40.860061792931525,2014,6,1014366,252640,1.0
-73.89027538229412,40.86110946234217,2014,6,1014601,253022,2.0
-73.9952296456297,40.736682684025,2014,6,985572,207670,3.0
-73.82908929012396,40.76644631071242,2014,6,1031593,218560,1.0
-73.89587302174522,40.74943174319563,2014,6,1013101,212332,1.0
-74.01723466284813,40.64198693588603,2014,6,979467,173170,1.0
-74.02351985217781,40.63461607023263,2014,6,977722,170485,2.0
-73.99276919825391,40.66550803453774,2014,6,986256,181739,1.0
-73.9472650610802,40.75647407625463,2014,6,998860,214885,2.0
-73.868086685074,40.745601791329,2014,6,1020802,210947,1.0
-74.00624160230508,40.649022940109795,2014,6,982518,175733,1.0
-73.9505360429339,40.74572160581833,2014,6,997956,210967,1.0
-74.007989194272,40.647345769291874,2014,6,982033,175122,1.0
-73.98307650990068,40.736360403236674,2014,6,988940,207553,1.0
-74.01323144141611,40.64230586127335,2014,6,980578,173286,1.0
-73.90338918538404,40.745595642202254,2014,6,1011020,210932,2.0
-73.9978600561371,40.74105515289665,2014,6,984843,209263,2.0
-73.98508503286874,40.758587655798415,2014,6,988382,215651,1.0
-74.00285775053399,40.733605878765424,2014,6,983458,206549,2.0
-74.0160677208863,40.62923482299889,2014,6,979790,168524,1.0
-73.89200382480833,40.7451079426001,2014,6,1014175,210758,1.0
-73.989342218033,40.7495990849174,2014,6,987203,212376,1.0
-73.8541258795389,40.67375716096204,2014,6,1024714,184778,1.0
-73.85872890946767,40.682551682264965,2014,6,1023432,187980,1.0
-74.01122945404632,40.71525117338851,2014,6,981137,199862,1.0
-73.88891157637718,40.85297834718531,2014,6,1014982,250060,1.0
-73.95815105922544,40.64776661897045,2014,6,995863,175278,1.0
-73.92680055932782,40.85371674332226,2014,6,1004500,250318,1.0
-73.97689287662752,40.72249831225732,2014,6,990655,202503,1.0
-73.92836506191814,40.6328477309564,2014,6,1004133,169848,1.0
-73.96046710056453,40.62528214117184,2014,6,995224,167086,1.0
-73.92788295825504,40.618887422230245,2014,6,1004271,164762,1.0
-74.00520932860381,40.720628587805024,2014,6,982806,201821,1.0
-73.97062945738786,40.592663297360346,2014,6,992407,155201,1.0
-73.87922984985656,40.87367189232319,2014,6,1017650,257603,1.0
-73.98343324566004,40.75287561480605,2014,6,988840,213570,3.0
-73.86109995300039,40.88054616692673,2014,6,1022660,260115,1.0
-74.00825098075681,40.60788116606352,2014,6,981959,160744,1.0
-73.98575938062312,40.60968391034605,2014,6,988204,161401,2.0
-73.8641046548096,40.56935466003152,2014,6,1022005,146737,1.0
-73.78361398217893,40.595144991455726,2014,6,1044344,156178,1.0
-73.78899501697998,40.59241019101602,2014,6,1042852,155178,1.0
-74.01332684562728,40.70502945324958,2014,6,980555,196138,1.0
-73.95772467766358,40.717835013083445,2014,6,995969,200806,1.0
-73.86699018006448,40.674799299509424,2014,6,1021145,185152,1.0
-73.92504340267624,40.8444220419706,2014,6,1004989,246932,1.0
-73.93910295316532,40.828639998198135,2014,6,1001103,241179,1.0
-73.88035333662732,40.84009436196141,2014,6,1017356,245369,1.0
-73.87713772153542,40.82395754522177,2014,6,1018254,239491,1.0
-73.93896171239686,40.82898575758197,2014,6,1001142,241305,1.0
-73.96327821450936,40.5772134400933,2014,6,994451,149573,1.0
-73.99075543906761,40.734837937612,2014,6,986812,206998,1.0
-73.93976740555671,40.8410766367656,2014,6,1000916,245710,3.0
-73.85970288046926,40.826276151861066,2014,6,1023078,240343,2.0
-73.9717270981135,40.68752885797477,2014,6,992091,189763,1.0
-74.1347700634503,40.636024426702804,2014,6,946845,171026,2.0
-73.93617619127897,40.651467470872085,2014,6,1001960,176630,1.0
-73.93531398871859,40.81592714713519,2014,6,1002155,236548,1.0
-73.93038095615557,40.65173309769204,2014,6,1003568,176728,1.0
-73.90643364067071,40.63615042579205,2014,6,1010219,171057,1.0
-73.76840346275863,40.737586236092156,2014,6,1048431,208084,1.0
-73.88892276050899,40.84628127408165,2014,6,1014982,247620,1.0
-73.84859210976185,40.73888061239648,2014,6,1026208,208507,1.0
-73.9222759024913,40.82497117834345,2014,6,1005761,239846,1.0
-73.96524092924912,40.65174342636821,2014,6,993895,176726,4.0
-74.00062049172857,40.719552758422985,2014,6,984078,201429,1.0
-73.92197439906215,40.675349275807726,2014,6,1005893,185334,1.0
-73.8710187710195,40.72797829059657,2014,6,1019999,204525,1.0
-73.99881306740762,40.72302212889988,2014,2,984579,202693,2.0
-74.00788154733961,40.712262406090865,2014,6,982065,198773,1.0
-73.89827089882866,40.8406797116095,2014,6,1012398,245576,1.0
-73.89817030811584,40.85681300804653,2014,6,1012419,251454,1.0
-73.94738347828364,40.58371244293614,2014,6,998865,151943,2.0
-73.97805319609122,40.7375535229557,2014,6,990332,207988,1.0
-73.93422982835122,40.60789832684109,2014,6,1002512,160757,1.0
-73.96931876295676,40.74951589405363,2014,6,992751,212347,1.0
-73.9300748927153,40.65835881622104,2014,6,1003651,179142,1.0
-73.9155460960986,40.65002139521654,2014,6,1007685,176108,1.0
-73.9254638809171,40.66591778975382,2014,6,1004928,181897,2.0
-73.95050218506533,40.669856319924854,2014,6,997981,183327,2.0
-73.99340127034655,40.725549867616614,2014,6,986079,203614,2.0
-73.88338202232589,40.817351998253145,2014,6,1016529,237082,1.0
-73.91946066116734,40.846312127257185,2014,6,1006533,247622,1.0
-73.94945113223785,40.63450855225607,2014,6,998280,170449,1.0
-73.75725548882197,40.718138563393666,2014,6,1051540,201007,1.0
-73.87274942134462,40.834401922915326,2014,6,1019463,243298,1.0
-73.88555528527299,40.67965556037412,2014,6,1015993,186914,1.0
-73.90331424666908,40.67786853623755,2014,6,1011068,186257,3.0
-73.8971015061061,40.66909358447928,2014,6,1012795,183062,5.0
-73.8223971447278,40.74986338807378,2014,6,1033459,212522,1.0
-73.90077783555245,40.85604676326622,2014,6,1011698,251174,1.0
-73.9556776674352,40.77449410554437,2014,6,996526,221449,1.0
-73.98209682320837,40.6893589555753,2014,6,989215,190429,1.0
-73.94218312699189,40.847665170702804,2014,6,1000246,248110,1.0
-74.00222806071044,40.678257724235976,2014,6,983632,186384,1.0
-73.91358587691805,40.67767359579625,2014,6,1008219,186183,1.0
-73.81190532098371,40.705123571173694,2014,6,1036401,196228,2.0
-73.89868083631157,40.66406106070171,2014,6,1012359,181228,1.0
-73.99172918215574,40.68079087436736,2014,6,986544,187307,1.0
-73.94175880218262,40.708943248267204,2014,6,1000397,197569,1.0
-73.91901214279734,40.840649479822964,2014,6,1006659,245559,1.0
-73.98071276883952,40.71220890970336,2014,6,989597,198754,1.0
-73.98817946886201,40.7733602125431,2014,6,987524,221033,1.0
-73.82878611476913,40.70041793374345,2014,6,1031724,194504,1.0
-73.9300499514672,40.82994409123578,2014,6,1003608,241656,2.0
-73.90369121770114,40.85870884855721,2014,6,1010891,252143,1.0
-73.88346242504102,40.88078225501609,2014,6,1016476,260192,1.0
-73.89588027721943,40.820992482092706,2014,6,1013068,238404,1.0
-73.93837142829128,40.80307253729462,2014,6,1001312,231864,1.0
-73.78147778788068,40.70545409609726,2014,6,1044837,196368,1.0
-73.91851195307339,40.69430502098461,2014,6,1006847,192241,1.0
-73.93490824381419,40.828151892292155,2014,6,1002264,241002,1.0
-73.93740755930493,40.81017536559598,2014,6,1001577,234452,1.0
-73.98056363106922,40.716482477895944,2014,6,989638,200311,1.0
-73.95881485536971,40.78085756937358,2014,6,995656,223767,1.0
-74.00745895059919,40.70722030486325,2014,6,982182,196936,1.0
-73.88690646184173,40.867229634062085,2014,6,1015530,255253,1.0
-73.98477288683961,40.57662542234363,2014,6,988480,149357,1.0
-73.8727541751534,40.83002685185186,2014,6,1019464,241704,2.0
-73.95348498203379,40.71407031087786,2014,6,997145,199435,1.0
-73.95354294135088,40.81205215259444,2014,6,997110,235133,2.0
-73.97385585470703,40.693287888311794,2014,6,991500,191861,1.0
-73.9499243735427,40.724056998453094,2014,6,998130,203074,1.0
-73.95031544300655,40.63986949845667,2014,6,998039,172402,1.0
-73.96010812036509,40.76782326296804,2014,6,995300,219018,1.0
-73.96190198372398,40.65487142042999,2014,6,994821,177866,1.0
-73.96666494265128,40.57862530161301,2014,6,993510,150087,1.0
-73.9248479226996,40.8414960555456,2014,6,1005044,245866,1.0
-73.92524432147842,40.67206320487789,2014,6,1004987,184136,1.0
-73.83968610459283,40.897884058247506,2014,6,1028570,266442,1.0
-73.91936233697518,40.8648086094388,2014,6,1006554,254361,1.0
-73.98980823980881,40.69952102909128,2014,6,987076,194131,1.0
-73.90701782501725,40.886614142896114,2014,6,1009960,262309,1.0
-73.95130636951028,40.63980679224577,2014,6,997764,172379,1.0
-73.86699672500801,40.84867342039245,2014,6,1021047,248500,1.0
-73.91322031681908,40.76743243733314,2014,6,1008288,218885,1.0
-73.95240710428719,40.79900052230395,2014,6,997427,230378,1.0
-73.84796253657373,40.84082747853354,2014,6,1026318,245650,1.0
-73.91469197081555,40.658504888666535,2014,6,1007919,179199,1.0
-73.91654447406198,40.67583952496866,2014,6,1007399,185514,1.0
-73.92069706211583,40.85213999390786,2014,6,1006189,249745,2.0
-73.91350063846369,40.67112175046639,2014,6,1008245,183796,1.0
-73.89760855543847,40.65345427357672,2014,6,1012661,177364,1.0
-73.98532083499471,40.72049053193227,2014,6,988319,201771,1.0
-74.00030956484966,40.572931925025536,2014,6,984164,148011,1.0
-73.91665747810586,40.66618896946355,2014,6,1007371,181998,1.0
-73.73556845154373,40.6742566560974,2014,6,1057600,185037,1.0
-73.90906354408915,40.8399476537118,2014,6,1009412,245306,1.0
-73.94564580885016,40.70165505349259,2014,6,999321,194913,1.0
-73.99118992755294,40.69629329706545,2014,6,986693,192955,1.0
-73.82980241632127,40.881522538084766,2014,6,1031314,260486,3.0
-73.96285496501255,40.78159453149046,2014,6,994537,224035,1.0
-73.89856511911924,40.83022810433141,2014,6,1012321,241768,1.0
-73.93160855913527,40.66355560739332,2014,6,1003224,181035,1.0
-74.07698363454989,40.63779587252391,2014,6,962884,171652,1.0
-73.93936982745905,40.587309673620396,2014,6,1001090,153255,1.0
-73.91944531052745,40.83511095634681,2014,6,1006541,243541,1.0
-73.91499580729842,40.767966240872234,2014,6,1007796,219079,1.0
-73.97353914633396,40.69170682894448,2014,6,991588,191285,1.0
-73.99735889095514,40.729941636389114,2014,6,984982,205214,1.0
-73.90414366969873,40.655145202578574,2014,6,1010847,177978,1.0
-73.96798413902897,40.80051275652196,2014,6,993114,230927,1.0
-73.9996824485918,40.738551958835075,2014,6,984338,208351,1.0
-73.9411417473869,40.84404986531517,2014,6,1000535,246793,1.0
-73.9040174586022,40.88815420117483,2014,6,1010789,262871,1.0
-73.99749819842759,40.575218319986476,2014,6,984945,148844,1.0
-74.00215988647736,40.57700519404088,2014,6,983650,149495,1.0
-73.98950536853718,40.767815967321724,2014,6,987157,219013,1.0
-73.93755485790115,40.75328531593817,2014,6,1001551,213725,1.0
-73.98476856471098,40.76921800077514,2014,6,988469,219524,1.0
-74.00139519010635,40.67578195102229,2014,6,983863,185482,1.0
-73.9713371415804,40.797815571932105,2014,6,992186,229944,1.0
-73.9844772805421,40.77980716038294,2014,6,988549,223382,1.0
-73.86725846399717,40.831623571387574,2014,6,1020984,242288,2.0
-73.86008148596048,40.88851277364396,2014,6,1022937,263018,1.0
-73.92532786451396,40.70047988418185,2014,6,1004955,194489,1.0
-73.90783579905666,40.70615985276282,2014,6,1009803,196563,2.0
-73.90857819789977,40.70659686251346,2014,6,1009597,196722,1.0
-73.98256181393602,40.73136212945384,2014,7,989083,205732,2.0
-73.96576389309249,40.80545262501931,2014,2,993728,232727,1.0
-73.737696516574,40.656568609196924,2014,6,1057029,178591,1.0
-73.9498707232056,40.7761962077949,2014,7,998134,222070,1.0
-73.95887372499625,40.82000563167391,2014,7,995633,238030,1.0
-73.81628061745666,40.68930152988099,2014,7,1035200,190461,1.0
-73.82660624064928,40.667738098238125,2014,7,1032352,182599,1.0
-73.75665333420552,40.70620302108168,2014,7,1051719,196659,1.0
-73.91152475909179,40.78012282308726,2014,7,1008753,223509,1.0
-73.75800575335415,40.66450989182659,2014,7,1051386,181468,1.0
-73.9315799738943,40.7617055460244,2014,7,1003204,216794,1.0
-73.90650938117439,40.762110619383186,2014,7,1010149,216948,1.0
-73.91768726265478,40.81608059400273,2014,7,1007034,236608,1.0
-73.73478114294662,40.664637102266184,2014,6,1057829,181533,1.0
-73.9804116651012,40.74258782272581,2014,7,989678,209822,1.0
-73.86914992770451,40.7610092826914,2014,7,1020499,216560,1.0
-73.88430882302131,40.74974458905806,2014,7,1016305,212450,1.0
-74.0154910483166,40.64366973727567,2014,7,979951,173783,1.0
-74.0190250196282,40.640262928219784,2014,7,978970,172542,1.0
-73.98304099440465,40.67741659514858,2014,7,988954,186078,1.0
-73.80929110719458,40.76288274929408,2014,7,1037080,217273,1.0
-73.81306816429503,40.75604627762415,2014,7,1036039,214780,1.0
-74.01206416378167,40.643425861980354,2014,7,980902,173694,1.0
